1.000000000000000000e+00 1.166700000000000000e+04 1.166700000000000000e+04 1.166700000000000000e+04 4.765600000000000000e+04 3.279180000000000000e+05 2.087090000000000000e+05 1.718940000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042680000000000007e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.167700000000000000e+04 1.167700000000000000e+04 1.167700000000000000e+04 4.758100000000000000e+04 3.269010000000000000e+05 2.083010000000000000e+05 1.718510000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042620000000000005e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.168700000000000000e+04 1.168700000000000000e+04 1.168700000000000000e+04 4.763100000000000000e+04 3.262870000000000000e+05 2.081360000000000000e+05 1.720320000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042500000000000000e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.169700000000000000e+04 1.169700000000000000e+04 1.169700000000000000e+04 4.755300000000000000e+04 3.258480000000000000e+05 2.080860000000000000e+05 1.723210000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042450000000000045e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.170700000000000000e+04 1.170700000000000000e+04 1.170700000000000000e+04 4.751900000000000000e+04 3.243070000000000000e+05 2.073500000000000000e+05 1.720400000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042340000000000089e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.171700000000000000e+04 1.171700000000000000e+04 1.171700000000000000e+04 4.737200000000000000e+04 3.206770000000000000e+05 2.053180000000000000e+05 1.707320000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042280000000000086e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.172700000000000000e+04 1.172700000000000000e+04 1.172700000000000000e+04 4.734800000000000000e+04 3.193660000000000000e+05 2.047180000000000000e+05 1.705660000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042189999999999941e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.173700000000000000e+04 1.173700000000000000e+04 1.173700000000000000e+04 4.723100000000000000e+04 3.170120000000000000e+05 2.034560000000000000e+05 1.698600000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042079999999999984e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.174700000000000000e+04 1.174700000000000000e+04 1.174700000000000000e+04 4.714400000000000000e+04 3.148600000000000000e+05 2.023270000000000000e+05 1.692420000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.042019999999999982e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.175700000000000000e+04 1.175700000000000000e+04 1.175700000000000000e+04 4.722400000000000000e+04 3.157720000000000000e+05 2.030550000000000000e+05 1.701700000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041910000000000025e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.176700000000000000e+04 1.176700000000000000e+04 1.176700000000000000e+04 4.710100000000000000e+04 3.145430000000000000e+05 2.024730000000000000e+05 1.700020000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041860000000000070e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.177700000000000000e+04 1.177700000000000000e+04 1.177700000000000000e+04 4.714000000000000000e+04 3.151500000000000000e+05 2.030050000000000000e+05 1.707630000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041740000000000066e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.178700000000000000e+04 1.178700000000000000e+04 1.178700000000000000e+04 4.709100000000000000e+04 3.137660000000000000e+05 2.023110000000000000e+05 1.704830000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041690000000000111e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.179700000000000000e+04 1.179700000000000000e+04 1.179700000000000000e+04 4.703300000000000000e+04 3.131190000000000000e+05 2.020100000000000000e+05 1.705400000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041599999999999966e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.180700000000000000e+04 1.180700000000000000e+04 1.180700000000000000e+04 4.697500000000000000e+04 3.115430000000000000e+05 2.011010000000000000e+05 1.700710000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041510000000000105e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.181700000000000000e+04 1.181700000000000000e+04 1.181700000000000000e+04 4.687000000000000000e+04 3.092250000000000000e+05 1.996770000000000000e+05 1.691640000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041440000000000055e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.182700000000000000e+04 1.182700000000000000e+04 1.182700000000000000e+04 4.677700000000000000e+04 3.079750000000000000e+05 1.987570000000000000e+05 1.686520000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041349999999999909e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183700000000000000e+04 1.183700000000000000e+04 1.183700000000000000e+04 4.678300000000000000e+04 3.072530000000000000e+05 1.979060000000000000e+05 1.681790000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041279999999999859e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183720000000000073e+04 1.183729999999999927e+04 1.183729999999999927e+04 4.677900000000000000e+04 3.081550000000000000e+05 1.984430000000000000e+05 1.686340000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041040000000000134e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183750000000000000e+04 1.183750000000000000e+04 1.183750000000000000e+04 4.682300000000000000e+04 3.085150000000000000e+05 1.986500000000000000e+05 1.688110000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.041020000000000039e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183779999999999927e+04 1.183779999999999927e+04 1.183779999999999927e+04 4.680700000000000000e+04 3.068530000000000000e+05 1.976150000000000000e+05 1.679500000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040939999999999941e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183800000000000000e+04 1.183800000000000000e+04 1.183800000000000000e+04 4.677200000000000000e+04 3.051910000000000000e+05 1.965680000000000000e+05 1.670770000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040869999999999891e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183820000000000073e+04 1.183820000000000073e+04 1.183820000000000073e+04 4.674300000000000000e+04 3.051430000000000000e+05 1.965220000000000000e+05 1.670500000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040819999999999936e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183850000000000000e+04 1.183850000000000000e+04 1.183850000000000000e+04 4.678400000000000000e+04 3.052650000000000000e+05 1.965780000000000000e+05 1.670950000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040780000000000030e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183879999999999927e+04 1.183870000000000073e+04 1.183870000000000073e+04 4.673500000000000000e+04 3.058680000000000000e+05 1.969290000000000000e+05 1.674030000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040749999999999886e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183900000000000000e+04 1.183900000000000000e+04 1.183900000000000000e+04 4.675300000000000000e+04 3.058790000000000000e+05 1.969280000000000000e+05 1.673980000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040670000000000073e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183920000000000073e+04 1.183929999999999927e+04 1.183929999999999927e+04 4.678700000000000000e+04 3.057500000000000000e+05 1.968190000000000000e+05 1.673210000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040610000000000070e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183950000000000000e+04 1.183950000000000000e+04 1.183950000000000000e+04 4.677600000000000000e+04 3.068030000000000000e+05 1.974550000000000000e+05 1.678520000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040579999999999927e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183979999999999927e+04 1.183979999999999927e+04 1.183979999999999927e+04 4.680500000000000000e+04 3.070160000000000000e+05 1.975530000000000000e+05 1.679370000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040519999999999925e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184000000000000000e+04 1.184000000000000000e+04 1.184000000000000000e+04 4.675300000000000000e+04 3.070560000000000000e+05 1.975680000000000000e+05 1.679490000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040500000000000114e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184020000000000073e+04 1.184020000000000073e+04 1.184020000000000073e+04 4.678200000000000000e+04 3.072510000000000000e+05 1.976640000000000000e+05 1.680430000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040430000000000064e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184050000000000000e+04 1.184050000000000000e+04 1.184050000000000000e+04 4.682000000000000000e+04 3.082100000000000000e+05 1.982270000000000000e+05 1.685140000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040370000000000061e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184079999999999927e+04 1.184070000000000073e+04 1.184070000000000073e+04 4.684600000000000000e+04 3.082160000000000000e+05 1.982170000000000000e+05 1.685070000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040339999999999918e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184100000000000000e+04 1.184100000000000000e+04 1.184100000000000000e+04 4.685300000000000000e+04 3.081330000000000000e+05 1.981480000000000000e+05 1.684490000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040260000000000105e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184120000000000073e+04 1.184129999999999927e+04 1.184129999999999927e+04 4.682900000000000000e+04 3.078530000000000000e+05 1.979370000000000000e+05 1.682930000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040229999999999961e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184150000000000000e+04 1.184150000000000000e+04 1.184150000000000000e+04 4.683800000000000000e+04 3.077940000000000000e+05 1.978870000000000000e+05 1.682440000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040169999999999959e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184179999999999927e+04 1.184179999999999927e+04 1.184179999999999927e+04 4.681600000000000000e+04 3.078210000000000000e+05 1.978630000000000000e+05 1.682350000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040130000000000052e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184200000000000000e+04 1.184200000000000000e+04 1.184200000000000000e+04 4.675000000000000000e+04 3.052970000000000000e+05 1.963000000000000000e+05 1.669250000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040080000000000098e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184220000000000073e+04 1.184220000000000073e+04 1.184220000000000073e+04 4.672700000000000000e+04 3.047380000000000000e+05 1.959320000000000000e+05 1.666300000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.040010000000000048e+02 -4.579069999999999668e-02
