1.000000000000000000e+00 1.166700000000000000e+04 1.166700000000000000e+04 1.166700000000000000e+04 4.770500000000000000e+04 5.899770000000000000e+05 3.703390000000000000e+05 3.026140000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080920000000000130e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.167700000000000000e+04 1.167700000000000000e+04 1.167700000000000000e+04 4.759700000000000000e+04 5.873740000000000000e+05 3.691570000000000000e+05 3.021860000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080860000000000127e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.168700000000000000e+04 1.168700000000000000e+04 1.168700000000000000e+04 4.757400000000000000e+04 5.851600000000000000e+05 3.682090000000000000e+05 3.019950000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080749999999999886e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.169700000000000000e+04 1.169700000000000000e+04 1.169700000000000000e+04 4.760800000000000000e+04 5.843520000000000000e+05 3.680990000000000000e+05 3.025140000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080680000000000121e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.170700000000000000e+04 1.170700000000000000e+04 1.170700000000000000e+04 4.749400000000000000e+04 5.815820000000000000e+05 3.668080000000000000e+05 3.020960000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080579999999999927e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.171700000000000000e+04 1.171700000000000000e+04 1.171700000000000000e+04 4.745300000000000000e+04 5.784550000000000000e+05 3.652510000000000000e+05 3.014290000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080509999999999877e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.172700000000000000e+04 1.172700000000000000e+04 1.172700000000000000e+04 4.736400000000000000e+04 5.756000000000000000e+05 3.638440000000000000e+05 3.008810000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080420000000000016e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.173700000000000000e+04 1.173700000000000000e+04 1.173700000000000000e+04 4.735800000000000000e+04 5.749180000000000000e+05 3.638070000000000000e+05 3.014500000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080349999999999966e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.174700000000000000e+04 1.174700000000000000e+04 1.174700000000000000e+04 4.727600000000000000e+04 5.707170000000000000e+05 3.615750000000000000e+05 3.002210000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080250000000000057e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.175700000000000000e+04 1.175700000000000000e+04 1.175700000000000000e+04 4.721700000000000000e+04 5.689080000000000000e+05 3.607860000000000000e+05 3.001720000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080149999999999864e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.176700000000000000e+04 1.176700000000000000e+04 1.176700000000000000e+04 4.710400000000000000e+04 5.646960000000000000e+05 3.585190000000000000e+05 2.988880000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.080080000000000098e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.177700000000000000e+04 1.177700000000000000e+04 1.177700000000000000e+04 4.706200000000000000e+04 5.611440000000000000e+05 3.566210000000000000e+05 2.978960000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079989999999999952e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.178700000000000000e+04 1.178700000000000000e+04 1.178700000000000000e+04 4.696500000000000000e+04 5.580770000000000000e+05 3.549930000000000000e+05 2.971200000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079919999999999902e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.179700000000000000e+04 1.179700000000000000e+04 1.179700000000000000e+04 4.695900000000000000e+04 5.553550000000000000e+05 3.535120000000000000e+05 2.964220000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079830000000000041e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.180700000000000000e+04 1.180700000000000000e+04 1.180700000000000000e+04 4.685600000000000000e+04 5.513340000000000000e+05 3.511440000000000000e+05 2.949870000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079739999999999895e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.181700000000000000e+04 1.181700000000000000e+04 1.181700000000000000e+04 4.687000000000000000e+04 5.500940000000000000e+05 3.503770000000000000e+05 2.948650000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079639999999999986e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.182700000000000000e+04 1.182700000000000000e+04 1.182700000000000000e+04 4.680800000000000000e+04 5.495040000000000000e+05 3.497180000000000000e+05 2.947820000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079579999999999984e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183700000000000000e+04 1.183700000000000000e+04 1.183700000000000000e+04 4.681500000000000000e+04 5.476630000000000000e+05 3.479050000000000000e+05 2.937030000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079490000000000123e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183720000000000073e+04 1.183729999999999927e+04 1.183729999999999927e+04 4.677500000000000000e+04 5.476340000000000000e+05 3.478480000000000000e+05 2.936480000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079269999999999925e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183750000000000000e+04 1.183750000000000000e+04 1.183750000000000000e+04 4.680300000000000000e+04 5.481370000000000000e+05 3.481250000000000000e+05 2.938890000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079209999999999923e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183779999999999927e+04 1.183779999999999927e+04 1.183779999999999927e+04 4.679300000000000000e+04 5.477430000000000000e+05 3.478480000000000000e+05 2.936740000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079139999999999873e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183800000000000000e+04 1.183800000000000000e+04 1.183800000000000000e+04 4.677800000000000000e+04 5.476960000000000000e+05 3.477900000000000000e+05 2.936340000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079110000000000014e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183820000000000073e+04 1.183820000000000073e+04 1.183820000000000073e+04 4.678100000000000000e+04 5.465380000000000000e+05 3.470340000000000000e+05 2.930170000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079039999999999964e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183850000000000000e+04 1.183850000000000000e+04 1.183850000000000000e+04 4.676700000000000000e+04 5.464020000000000000e+05 3.469250000000000000e+05 2.929250000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.079000000000000057e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183879999999999927e+04 1.183870000000000073e+04 1.183870000000000073e+04 4.679500000000000000e+04 5.462650000000000000e+05 3.468150000000000000e+05 2.928490000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078950000000000102e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183900000000000000e+04 1.183900000000000000e+04 1.183900000000000000e+04 4.676200000000000000e+04 5.473240000000000000e+05 3.474400000000000000e+05 2.933860000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078870000000000005e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183920000000000073e+04 1.183929999999999927e+04 1.183929999999999927e+04 4.678200000000000000e+04 5.476030000000000000e+05 3.475830000000000000e+05 2.935140000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078830000000000098e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183950000000000000e+04 1.183950000000000000e+04 1.183950000000000000e+04 4.680300000000000000e+04 5.475010000000000000e+05 3.474650000000000000e+05 2.934410000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078770000000000095e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.183979999999999927e+04 1.183979999999999927e+04 1.183979999999999927e+04 4.673200000000000000e+04 5.470320000000000000e+05 3.471490000000000000e+05 2.931660000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078729999999999905e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184000000000000000e+04 1.184000000000000000e+04 1.184000000000000000e+04 4.673700000000000000e+04 5.466520000000000000e+05 3.468740000000000000e+05 2.929460000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078679999999999950e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184020000000000073e+04 1.184020000000000073e+04 1.184020000000000073e+04 4.681400000000000000e+04 5.465780000000000000e+05 3.467980000000000000e+05 2.929020000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078600000000000136e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184050000000000000e+04 1.184050000000000000e+04 1.184050000000000000e+04 4.680000000000000000e+04 5.466000000000000000e+05 3.467800000000000000e+05 2.928960000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078569999999999993e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184079999999999927e+04 1.184070000000000073e+04 1.184070000000000073e+04 4.679600000000000000e+04 5.470070000000000000e+05 3.469830000000000000e+05 2.930750000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078509999999999991e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184100000000000000e+04 1.184100000000000000e+04 1.184100000000000000e+04 4.678200000000000000e+04 5.472280000000000000e+05 3.470730000000000000e+05 2.931630000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078460000000000036e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184120000000000073e+04 1.184129999999999927e+04 1.184129999999999927e+04 4.680000000000000000e+04 5.469870000000000000e+05 3.468760000000000000e+05 2.929920000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078400000000000034e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184150000000000000e+04 1.184150000000000000e+04 1.184150000000000000e+04 4.684600000000000000e+04 5.472560000000000000e+05 3.469940000000000000e+05 2.931120000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078329999999999984e+02 -4.579069999999999668e-02
1.000000000000000000e+00 1.184179999999999927e+04 1.184179999999999927e+04 1.184179999999999927e+04 4.682200000000000000e+04 5.472280000000000000e+05 3.469340000000000000e+05 2.930670000000000000e+05 0.000000000000000000e+00 1.000000000000000000e+03 2.078300000000000125e+02 -4.579069999999999668e-02
